"","gene_origin","gene_destination","effect","pvalue","anti.pvalue","p.adj","anti.p.adj"
"1791","MIF","H3F3A","1",0.795255512744291,0.773398876593203,0.921441548629958,0.912486986817378
"1792","MIF","FAU","1",0.279897880382535,0.687220573716571,0.563132291789497,0.870632236426582
"1793","MIF","PFN1","1",0.644041347542334,0.0542528284106087,0.847161624277149,0.212467021324724
"1794","MIF","SLC25A3","1",0.912155242268663,0.28320909606032,0.96843101419307,0.565487501696518
"1795","MIF","CFL1","1",0.35667693134809,0.316112152830919,0.638529474033882,0.597365042996063
"1796","MIF","PRAME","1",0.866531751720992,0.321416329363048,0.952874593203453,0.602382978781579
"1797","MIF","ATP5F1D","1",0.111160882238908,0.0921677548699142,0.333019994535482,0.300596499511325
"1798","MIF","GPX4","1",0.0565507131106457,0.899480891454612,0.218160084355735,0.965169397310175
"1799","TMSB4X","FTL","1",0.543608578574109,0.00707657827464272,0.786064341515451,0.0470429864296818
"1800","TMSB4X","FTH1","1",0.244696154008125,0.930387188448634,0.526000206340107,0.97538286294756
"1801","TMSB4X","HBG2","1",0.766824033500074,0.184072096587919,0.909649126815004,0.4480857607645
"1802","TMSB4X","TPT1","1",0.00483831574986539,0.559581675470378,0.0346329952363056,0.795325908808893
"1803","TMSB4X","HBZ","1",0.423894520854762,0.933050502923207,0.696480018581269,0.976641765946688
"1804","TMSB4X","GP1BB","1",0.318655770536321,0.0656856918534381,0.5993582613498,0.240570381977993
"1805","TMSB4X","UQCRH","1",0.716901078553262,0.821170798512814,0.88390644344351,0.931758337033815
"1806","TMSB4X","OAZ1","1",0.973179580966032,0.82919221804828,0.991356859474912,0.936433571778759
"1807","TMSB4X","MIF","1",0.5289736745601,0.024557363177951,0.778407373850125,0.121408086793515
"1808","TMSB4X","HBG1","1",0.594391406470923,0.108405833766403,0.82005499221556,0.328351867380192
"1809","TMSB4X","UBE2L3","1",0.263271186930314,0.000935096156474541,0.543723906114407,0.00929892675407416
"1810","TMSB4X","PA2G4","1",0.316888162001878,0.285382782823672,0.598261372579084,0.566774044585317
"1811","TMSB4X","EIF4A1","1",0.890847716749742,0.257348581573697,0.961284879495087,0.539244908836365
